,track_id,track,track_popularity,data_added,top_year,album_name,album_release_year,genre,artists_name,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1185,1tAutlhI9FwnKn7fVgmd5P,Without You (feat. Usher),66.0,2020-06-16T11:24:49Z,2011.0,Without You (feat. Usher),2011-08-24,[],"David Guetta,USHER",208133.0,0.608,0.614,-3.727,0.0285,0.227,3.82e-06,0.157,0.402,127.885
1186,2OXidlnDThZR3zf36k6DVL,Just A Kiss,64.0,2020-06-16T11:24:49Z,2011.0,Just A Kiss,2011-09-13,[],Lady A,218840.0,0.593,0.639,-5.826,0.0307,0.446,0.0,0.0998,0.332,142.881
1187,1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,64.0,2020-06-16T11:24:49Z,2011.0,Don't Wanna Go Home,2011-09-16,[],Jason Derulo,206080.0,0.671,0.808,-4.861,0.0652,0.02,0.0,0.134,0.637,121.956
1188,53DB6LJV9B8sz0p1s6tlGS,Roll Up,64.0,2020-06-16T11:24:49Z,2011.0,Roll Up,2011-03-29,[],Wiz Khalifa,227773.0,0.523,0.805,-5.473,0.192,0.0524,0.0,0.0914,0.602,125.358
1189,1PAYgOjp1c9rrZ2kVQg2vN,Changed the Way You Kiss Me - Radio Edit,63.0,2020-06-16T11:24:49Z,2011.0,Changed the Way You Kiss Me - Radio Edit,2011-09-04,[],Example,195466.0,0.578,0.857,-3.78,0.041,0.00548,0.00162,0.0948,0.188,126.979
1190,36cmM3MBMWWCFIiQ90U4J8,Bounce (feat. Kelis) - Radio Edit,63.0,2020-06-16T11:24:49Z,2011.0,Bounce (feat. Kelis) - Radio Edit,2012-10-29,[],"Calvin Harris,Kelis",222186.0,0.779,0.963,-2.125,0.0399,0.0334,0.493,0.664,0.759,127.941
1191,1f8UCzB3RqIgNkW7QIiIeP,Heart Skips a Beat (feat. Rizzle Kicks),62.0,2020-06-16T11:24:49Z,2011.0,Heart Skips a Beat (feat. Rizzle Kicks),2011-11-28,[],"Olly Murs,Rizzle Kicks",202266.0,0.843,0.881,-3.951,0.0581,0.14,0.0,0.0765,0.876,110.621
1192,3SxiAdI8dP9AaaEz1Z24mn,Earthquake (feat. Tinie Tempah),61.0,2020-06-16T11:24:49Z,2011.0,Earthquake (feat. Tinie Tempah),2012-04-02,[],"Labrinth,Tinie Tempah",274600.0,0.54,0.856,-3.966,0.1,0.109,0.0,0.276,0.258,153.071
1193,0IF7bHzCXCZoKNog5vBC4g,Wherever You Will Go,60.0,2020-06-16T11:24:49Z,2011.0,Wherever You Will Go,2011-10-03,[],Charlene Soraia,197577.0,0.597,0.115,-9.217,0.0334,0.82,0.000215,0.111,0.128,111.202
1194,6HTprulGfeFVrLLvfi3t8a,Mr. Saxobeat - Radio Edit,60.0,2020-06-16T11:24:49Z,2011.0,Mr. Saxobeat - Radio Edit,2011-10-25,[],Alexandra Stan,195105.0,0.732,0.925,-4.165,0.051,0.0276,0.000238,0.14,0.782,127.012
1195,35KiiILklye1JRRctaLUb4,Holocene,59.0,2020-06-16T11:24:49Z,2011.0,Holocene,2011-06-21,[],Bon Iver,336613.0,0.374,0.304,-14.52,0.0302,0.943,0.298,0.126,0.147,147.969
1196,1Fxp4LBWsNC58NwnGAXJld,Down With The Trumpets,59.0,2020-06-16T11:24:49Z,2011.0,Down With The Trumpets,2011-01-01,[],Rizzle Kicks,186851.0,0.753,0.88,-4.689,0.0806,0.087,0.0,0.24,0.794,115.057
1197,6y468DyY1V67RBNCwzrMrC,L.I.F.E.G.O.E.S.O.N.,57.0,2020-06-16T11:24:49Z,2011.0,L.I.F.E.G.O.E.S.O.N.,2011-01-01,[],Noah And The Whale,228000.0,0.603,0.745,-5.79,0.0368,0.207,0.0,0.348,0.606,81.981
1198,7pAq1IXYZpL42HchCminu6,Don't Hold Your Breath,56.0,2020-06-16T11:24:49Z,2011.0,Don't Hold Your Breath,2011-01-01,[],Nicole Scherzinger,197440.0,0.66,0.797,-6.096,0.0262,0.00646,0.000108,0.187,0.674,110.955
1199,7mdNKXxia7AeSuJqjjA2rb,Beautiful People,53.0,2020-06-16T11:24:49Z,2011.0,Beautiful People,2019-04-11,[],"Chris Brown,Benny Benassi",225881.0,0.415,0.775,-6.366,0.161,0.0658,0.00431,0.0843,0.536,127.898
1200,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,90.0,2022-10-27T08:35:29Z,2012.0,Locked out of Heaven,2012-12-07,[],Bruno Mars,233478.0,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994
1201,3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,75.0,2022-10-27T08:35:29Z,2012.0,Call Me Maybe,2012-01-01,[],Carly Rae Jepsen,193400.0,0.783,0.58,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021
1202,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),75.0,2022-10-27T08:35:29Z,2012.0,We Are Young (feat. Janelle Monáe),2012-02-21,[],"fun.,Janelle Monáe",250626.0,0.378,0.638,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086
1203,1z9kQ14XBSN0r2v6fx4IdG,Diamonds,77.0,2022-10-27T08:35:29Z,2012.0,Diamonds,2012-01-01,[],Rihanna,225146.0,0.564,0.71,-4.92,0.0461,0.00125,0.0,0.109,0.393,91.972
1204,6nek1Nin9q48AVZcWs9e9D,Paradise,86.0,2022-10-27T08:35:29Z,2012.0,Paradise,2011-10-24,[],Coldplay,278719.0,0.449,0.585,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
1205,6VObnIkLVruX4UVyxWhlqm,Skyfall,86.0,2022-10-27T08:35:29Z,2012.0,Skyfall,2012-10-04,[],Adele,286480.0,0.346,0.552,-6.864,0.0282,0.417,0.0,0.114,0.0789,75.881
1206,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,85.0,2022-10-27T08:35:29Z,2012.0,What Makes You Beautiful,2012-05-25,[],One Direction,199986.0,0.726,0.787,-2.494,0.0737,0.009,0.0,0.0596,0.888,124.99
1207,3GZD6HmiNUhxXYf8Gch723,Lost,85.0,2022-10-27T08:35:29Z,2012.0,Lost,2012-07-10,[],Frank Ocean,234093.0,0.913,0.603,-4.892,0.226,0.0272,0.000503,0.167,0.497,123.061
1208,1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,85.0,2022-10-27T08:35:29Z,2012.0,Ni**as In Paris,2011-08-08,[],"JAY-Z,Kanye West",219333.0,0.789,0.858,-5.542,0.311,0.127,0.0,0.349,0.775,140.022
1209,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,84.0,2022-10-27T08:35:29Z,2012.0,A Thousand Years,2011-10-18,[],Christina Perri,285120.0,0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028
1210,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,84.0,2022-10-27T08:35:29Z,2012.0,Don't You Worry Child - Radio Edit,2012-09-14,[],"Swedish House Mafia,John Martin",212862.0,0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042
1211,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,83.0,2022-10-27T08:35:29Z,2012.0,Feel So Close - Radio Edit,2012-10-29,[],Calvin Harris,206413.0,0.707,0.924,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937
1212,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),82.0,2022-10-27T08:35:29Z,2012.0,Wild Ones (feat. Sia),2012-06-22,[],"Flo Rida,Sia",232946.0,0.608,0.86,-5.324,0.0554,0.0991,0.0,0.262,0.437,127.075
1213,7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,84.0,2022-10-27T08:35:29Z,2012.0,Thinkin Bout You,2012-07-10,[],Frank Ocean,200746.0,0.721,0.339,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83
1214,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,82.0,2022-10-27T08:35:29Z,2012.0,Levels - Radio Edit,2011-10-28,[],Avicii,199906.0,0.584,0.889,-5.941,0.0343,0.0462,0.828,0.309,0.464,126.04
1215,1jF7IL57ayN4Ity3jQqGu0,Try,81.0,2022-10-27T08:35:29Z,2012.0,Try,2012-09-18,[],P!nk,247906.0,0.674,0.628,-7.079,0.03,0.00144,0.0,0.0944,0.552,103.998
1216,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),81.0,2022-10-27T08:35:29Z,2012.0,International Love (feat. Chris Brown),2011-06-17,[],"Pitbull,Chris Brown",227280.0,0.67,0.855,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.05
1217,6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,81.0,2022-10-27T08:35:29Z,2012.0,I Knew You Were Trouble.,2012-10-22,[],Taylor Swift,219720.0,0.622,0.469,-6.798,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019
1218,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,81.0,2022-10-27T08:35:29Z,2012.0,Everybody Talks,2012-01-01,[],Neon Trees,177280.0,0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961
1219,0U10zFw4GlBacOy9VDGfGL,We Found Love,81.0,2022-10-27T08:35:29Z,2012.0,We Found Love,2011-11-19,[],"Rihanna,Calvin Harris",215226.0,0.735,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985
1220,0KAiuUOrLTIkzkpfpn9jb9,Drive By,80.0,2022-10-27T08:35:29Z,2012.0,Drive By,2012-04-17,[],Train,195973.0,0.765,0.837,-3.113,0.032,0.00107,1.06e-05,0.0801,0.721,122.028
1221,5yVIlYEHZxQVLyInCdldoS,Impossible,80.0,2022-10-27T08:35:29Z,2012.0,Impossible,2013-11-04,[],James Arthur,209440.0,0.376,0.695,-4.782,0.0933,0.135,0.0,0.11,0.302,169.533
1222,3bC1ahPIYt1btJzSSEyyrF,Whistle,80.0,2022-10-27T08:35:29Z,2012.0,Whistle,2012-06-22,[],Flo Rida,224653.0,0.747,0.937,-5.746,0.0453,0.0208,0.0,0.29,0.739,103.976
1223,7EQGXaVSyEDsCWKmUcfpLk,Die Young,80.0,2022-10-27T08:35:29Z,2012.0,Die Young,2012-11-30,[],Kesha,211920.0,0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001
1224,5JLv62qFIS1DR3zGEcApRt,Wide Awake,79.0,2022-10-27T08:35:29Z,2012.0,Wide Awake,2012-03-12,[],Katy Perry,220946.0,0.514,0.683,-5.099,0.0367,0.0749,2.64e-06,0.392,0.575,159.814
1225,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,79.0,2022-10-27T08:35:29Z,2012.0,Girl on Fire,2012-11-18,[],Alicia Keys,224920.0,0.482,0.706,-5.762,0.0607,0.135,0.00106,0.105,0.144,92.513
1226,1kPpge9JDLpcj15qgrPbYX,Good Time,79.0,2022-10-27T08:35:29Z,2012.0,Good Time,2012-08-17,[],"Owl City,Carly Rae Jepsen",205933.0,0.56,0.872,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05
1227,0W4Kpfp1w2xkY3PrV714B7,Ho Hey,78.0,2022-10-27T08:35:29Z,2012.0,Ho Hey,2012-04-03,[],The Lumineers,163133.0,0.685,0.466,-9.074,0.0304,0.794,2.06e-06,0.0915,0.353,79.936
1228,124NFj84ppZ5pAxTuVQYCQ,Take Care,78.0,2022-10-27T08:35:29Z,2012.0,Take Care,2011-11-15,[],"Drake,Rihanna",277386.0,0.629,0.515,-10.358,0.265,0.0267,1.22e-05,0.0888,0.299,121.845
1229,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,80.0,2022-10-27T08:35:29Z,2012.0,Good Feeling,2012-06-22,[],Flo Rida,248133.0,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011
1230,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",78.0,2022-10-27T08:35:29Z,2012.0,"Young, Wild & Free (feat. Bruno Mars)",2011-10-11,[],"Snoop Dogg,Wiz Khalifa,Bruno Mars",207333.0,0.715,0.655,-6.425,0.137,0.0525,0.0,0.115,0.531,95.078
1231,4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,77.0,2022-10-27T08:35:29Z,2012.0,Somebody That I Used To Know,2011-01-01,[],"Gotye,Kimbra",244973.0,0.864,0.495,-7.036,0.037,0.591,0.000133,0.0992,0.72,129.062
1232,7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,77.0,2022-10-27T08:35:29Z,2012.0,BURN IT DOWN,2012-06-20,[],Linkin Park,230253.0,0.585,0.972,-4.45,0.0534,0.0143,0.0,0.0707,0.585,110.006
1233,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,77.0,2022-10-27T08:35:29Z,2012.0,Part Of Me,2012-03-12,[],Katy Perry,216160.0,0.678,0.918,-4.63,0.0355,0.000417,0.0,0.0744,0.769,130.028
1234,0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,77.0,2022-10-27T08:35:29Z,2012.0,We Are Never Ever Getting Back Together,2012-10-22,[],Taylor Swift,193146.0,0.628,0.676,-5.911,0.0916,0.00957,2.65e-05,0.121,0.75,85.984
1235,6s8nHXTJVqFjXE4yVZPDHR,Troublemaker (feat. Flo Rida),77.0,2022-10-27T08:35:29Z,2012.0,Troublemaker (feat. Flo Rida),2012-11-26,[],"Olly Murs,Flo Rida",185586.0,0.762,0.863,-3.689,0.0561,0.015,0.0,0.125,0.965,106.012
1236,1oHNvJVbFkexQc0BpQp7Y4,Starships,76.0,2022-10-27T08:35:29Z,2012.0,Starships,2011-01-01,[],Nicki Minaj,210626.0,0.747,0.716,-2.457,0.075,0.135,0.0,0.251,0.751,125.008
1237,4Kz4RdRCceaA9VgTqBhBfa,The Motto,77.0,2022-10-27T08:35:29Z,2012.0,The Motto,2011-11-15,[],"Drake,Lil Wayne",181573.0,0.766,0.442,-8.558,0.356,0.000107,6.12e-05,0.111,0.39,201.8
1238,56sxN1yKg1dgOZXBcAHkJG,"Gone, Gone, Gone",76.0,2022-10-27T08:35:29Z,2012.0,"Gone, Gone, Gone",2012-01-01,[],Phillip Phillips,209693.0,0.664,0.642,-5.961,0.038,0.129,0.0,0.114,0.501,118.002
1239,0TAmnCzOtqRfvA38DDLTjj,Little Things,76.0,2022-10-27T08:35:29Z,2012.0,Little Things,2012-11-12,[],One Direction,219040.0,0.709,0.22,-11.856,0.0327,0.811,0.0,0.175,0.53,110.076
1240,03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),75.0,2022-10-27T08:35:29Z,2012.0,Gangnam Style (강남스타일),2012-01-01,[],PSY,219493.0,0.727,0.937,-2.871,0.286,0.00417,0.0,0.091,0.749,132.067
1241,4sOX1nhpKwFWPvoMMExi3q,Primadonna,74.0,2022-10-27T08:35:29Z,2012.0,Primadonna,2012-04-30,[],MARINA,221075.0,0.66,0.689,-2.671,0.0337,0.0884,0.0,0.0922,0.427,127.98
1242,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,74.0,2022-10-27T08:35:29Z,2012.0,Breezeblocks,2012-09-18,[],alt-J,227080.0,0.615,0.658,-7.299,0.0343,0.096,0.000911,0.205,0.293,150.093
1243,0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,73.0,2022-10-27T08:35:29Z,2012.0,It Will Rain,2011-11-04,[],Bruno Mars,257720.0,0.576,0.835,-6.826,0.0486,0.337,0.0,0.082,0.476,150.017
1244,6Vh03bkEfXqekWp7Y1UBRb,Live While We're Young,75.0,2022-10-27T08:35:29Z,2012.0,Live While We're Young,2012-11-12,[],One Direction,200213.0,0.663,0.857,-2.16,0.0544,0.0542,0.0,0.144,0.931,126.039
1245,1EAgPzRbK9YmdOESSMUm6P,Home,73.0,2022-10-27T08:35:29Z,2012.0,Home,2012-01-01,[],Phillip Phillips,210173.0,0.606,0.826,-6.04,0.0307,0.0256,1.56e-05,0.117,0.322,121.04
1246,3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,73.0,2022-10-27T08:35:29Z,2012.0,The One That Got Away,2012-03-12,[],Katy Perry,227333.0,0.687,0.792,-4.023,0.0353,0.000802,0.0,0.2,0.864,133.962
1247,3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,73.0,2022-10-27T08:35:29Z,2012.0,Give Your Heart a Break,2011-01-01,[],Demi Lovato,205346.0,0.651,0.695,-3.218,0.0487,0.23,0.0,0.144,0.569,123.008
1248,4P0osvTXoSYZZC2n8IFH3c,Payphone,73.0,2022-10-27T08:35:29Z,2012.0,Payphone,2012-01-01,[],"Maroon 5,Wiz Khalifa",231386.0,0.739,0.756,-4.828,0.0394,0.0136,0.0,0.37,0.523,110.028
1249,4qikXelSRKvoCqFcHLB2H2,Mercy,73.0,2022-10-27T08:35:29Z,2012.0,Mercy,2012-01-01,[],"Kanye West,Big Sean,Pusha T,2 Chainz",329320.0,0.563,0.496,-9.381,0.406,0.0685,5.8e-05,0.173,0.426,139.993
1250,3tyPOhuVnt5zd5kGfxbCyL,Where Have You Been,73.0,2022-10-27T08:35:29Z,2012.0,Where Have You Been,2011-11-19,[],Rihanna,242680.0,0.719,0.847,-6.34,0.0916,0.00201,0.0204,0.223,0.444,127.963
1251,3WD91HQDBIavSapet3ZpjG,Video Games,72.0,2022-10-27T08:35:29Z,2012.0,Video Games,2012-01-01,[],Lana Del Rey,281946.0,0.39,0.252,-9.666,0.0298,0.808,0.0,0.0887,0.181,122.053
1252,25cUhiAod71TIQSNicOaW3,Adorn,72.0,2022-10-27T08:35:29Z,2012.0,Adorn,2012-09-28,[],Miguel,193146.0,0.625,0.576,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063
1253,6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),72.0,2022-10-27T08:35:29Z,2012.0,I Love It (feat. Charli XCX),2013-08-27,[],"Icona Pop,Charli XCX",157152.0,0.711,0.906,-2.671,0.0284,0.00952,1.64e-05,0.153,0.824,125.916
1254,4HXOBjwv2RnLpGG4xWOO6N,Princess of China,72.0,2022-10-27T08:35:29Z,2012.0,Princess of China,2011-10-24,[],"Coldplay,Rihanna",239215.0,0.42,0.69,-6.221,0.0347,0.00385,0.015,0.287,0.237,85.014
1255,4XNrMwGx1SqP01sqkGTDmo,One More Night,73.0,2022-10-27T08:35:29Z,2012.0,One More Night,2012-01-01,[],Maroon 5,219466.0,0.718,0.82,-3.453,0.0323,0.0444,0.0,0.0846,0.613,92.998
1256,1DunhgeZSEgWiIYbHqXl0c,Latch,72.0,2022-10-27T08:35:29Z,2012.0,Latch,2013-06-03,[],"Disclosure,Sam Smith",255866.0,0.729,0.735,-5.455,0.0919,0.0178,0.000193,0.089,0.544,121.986
1257,53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,72.0,2022-10-27T08:35:29Z,2012.0,I Won't Give Up,2012-04-13,[],Jason Mraz,240165.0,0.483,0.303,-10.058,0.0429,0.694,0.0,0.115,0.139,133.406
1258,5NlFXQ0si6U87gXs6hq81B,Candy,72.0,2022-10-27T08:35:29Z,2012.0,Candy,2012-11-05,[],Robbie Williams,201053.0,0.715,0.791,-6.63,0.0414,0.0368,0.0,0.0694,0.879,116.043
1259,5g7rJvWYVrloJZwKiShqlS,Dirty Paws,71.0,2022-10-27T08:35:29Z,2012.0,Dirty Paws,2012-01-01,[],Of Monsters and Men,278373.0,0.359,0.649,-7.06,0.0349,0.107,0.0124,0.0555,0.133,111.709
1260,0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),71.0,2022-10-27T08:35:29Z,2012.0,Titanium (feat. Sia),2011-08-24,[],"David Guetta,Sia",245040.0,0.604,0.788,-3.673,0.103,0.0678,0.153,0.127,0.301,126.06
1261,6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),71.0,2022-10-27T08:35:29Z,2012.0,Bangarang (feat. Sirah),2011-12-27,[],"Skrillex,Sirah",215253.0,0.716,0.972,-2.302,0.196,0.0145,3.22e-05,0.317,0.576,110.026
1262,7mDKRYiqejoHzP7dQGxLys,212,71.0,2022-10-27T08:35:29Z,2012.0,212,2014-11-07,[],"Azealia Banks,Lazy Jay",204956.0,0.846,0.772,-5.735,0.259,0.0123,0.000106,0.0769,0.622,125.998
1263,6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,71.0,2022-10-27T08:35:29Z,2012.0,On Top Of The World,2012-09-04,[],Imagine Dragons,189840.0,0.635,0.926,-5.589,0.151,0.0893,4.53e-06,0.0928,0.761,100.048
1264,2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,71.0,2022-10-27T08:35:29Z,2012.0,How to Be a Heartbreaker,2012-04-30,[],MARINA,221493.0,0.69,0.897,-4.696,0.0506,0.0142,0.0,0.108,0.849,140.05
1265,5ujh1I7NZH5agbwf7Hp8Hc,Swimming Pools (Drank) - Extended Version,71.0,2022-10-27T08:35:29Z,2012.0,Swimming Pools (Drank) - Extended Version,2012,[],Kendrick Lamar,313786.0,0.716,0.485,-7.745,0.404,0.123,2.69e-05,0.604,0.26,74.132
1266,1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),71.0,2022-10-27T08:35:29Z,2012.0,Hall of Fame (feat. will.i.am),2012-09-10,[],"The Script,will.i.am",202533.0,0.421,0.873,-4.343,0.0564,0.0654,0.0,0.123,0.629,84.786
1267,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),71.0,2022-10-27T08:35:29Z,2012.0,Let Me Love You (Until You Learn To Love Yourself),2012-01-01,[],Ne-Yo,251626.0,0.658,0.677,-6.628,0.0393,0.248,0.0,0.368,0.248,124.91
1268,2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli Sandé),71.0,2022-10-27T08:35:29Z,2012.0,Beneath Your Beautiful (feat. Emeli Sandé),2012-04-02,[],"Labrinth,Emeli Sandé",271813.0,0.561,0.522,-5.857,0.0318,0.227,0.0,0.104,0.238,83.962
1269,6t6oULCRS6hnI7rm0h5gwl,Some Nights,70.0,2022-10-27T08:35:29Z,2012.0,Some Nights,2012-02-21,[],fun.,277040.0,0.672,0.738,-7.045,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938
1270,2A73XBDBQgmdXO8VsXPWIs,Rumour Has It,70.0,2022-10-27T08:35:29Z,2012.0,Rumour Has It,2011-01-24,[],Adele,223266.0,0.612,0.749,-5.014,0.0446,0.615,0.0,0.167,0.574,120.052
1271,4b4c0oH7PtrPsI86drzgFs,Chasing The Sun,69.0,2022-10-27T08:35:29Z,2012.0,Chasing The Sun,2012-01-01,[],The Wanted,198800.0,0.637,0.732,-6.209,0.0965,0.244,0.0,0.498,0.68,128.108
1272,0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,69.0,2022-10-27T08:35:29Z,2012.0,Million Voices - Radio Edit,2012-01-01,[],Otto Knows,192866.0,0.582,0.894,-6.298,0.041,0.0022,0.0223,0.0664,0.0694,125.946
1273,0c4IEciLCDdXEhhKxj4ThA,Madness,69.0,2022-10-27T08:35:29Z,2012.0,Madness,2012-09-24,[],Muse,281040.0,0.502,0.417,-7.665,0.0718,0.127,0.00419,0.106,0.218,180.301
1274,0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,69.0,2022-10-27T08:35:29Z,2012.0,As Long As You Love Me,2012-06-15,[],"Justin Bieber,Big Sean",229466.0,0.571,0.873,-3.382,0.1,0.0811,0.0,0.361,0.613,139.691
1275,439TlnnznSiBbQbgXiBqAd,m.A.A.d city,70.0,2022-10-27T08:35:29Z,2012.0,m.A.A.d city,2012,[],"Kendrick Lamar,MC Eiht",350120.0,0.487,0.729,-6.815,0.271,0.0538,4.07e-06,0.44,0.217,91.048
1276,78JKJfKsqgeBDBF58gv1SF,Hands on the Wheel (feat. Asap Rocky),69.0,2022-10-27T08:35:29Z,2012.0,Hands on the Wheel (feat. Asap Rocky),2012-01-14,[],"ScHoolboy Q,A$AP Rocky",197131.0,0.646,0.784,-7.471,0.108,0.0166,0.0,0.0721,0.179,127.839
1277,4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),69.0,2022-10-27T08:35:29Z,2012.0,Blow Me (One Last Kiss),2012-09-18,[],P!nk,255586.0,0.597,0.919,-2.954,0.0439,0.000145,0.0,0.282,0.729,113.991
1278,12eMQUn2GzfsfsQLH53M19,Scream,69.0,2022-10-27T08:35:29Z,2012.0,Scream,2012-06-12,[],USHER,234693.0,0.616,0.862,-5.18,0.0973,0.00117,0.0,0.179,0.569,127.992
1279,2xnoPV3NLescauc0ZJ1MDZ,Dance Again (feat. Pitbull),69.0,2022-10-27T08:35:29Z,2012.0,Dance Again (feat. Pitbull),2012-07-24,[],"Jennifer Lopez,Pitbull",237266.0,0.792,0.856,-5.236,0.067,0.0159,2.88e-06,0.0981,0.714,127.988
1280,2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,69.0,2022-10-27T08:35:29Z,2012.0,50 Ways to Say Goodbye,2012-04-17,[],Train,247946.0,0.591,0.935,-2.664,0.0478,0.000284,0.000278,0.142,0.736,140.043
1281,3LGsgpx4TfxhXbr07OFKqs,Oblivion,69.0,2022-10-27T08:35:29Z,2012.0,Oblivion,2012-02-21,[],Grimes,251266.0,0.697,0.529,-8.838,0.0338,0.115,0.896,0.0895,0.486,155.974
1282,5aTsxlQlq0vIedDWZoqMWN,Lights - Single Version,69.0,2022-10-27T08:35:29Z,2012.0,Lights - Single Version,2010-01-01,[],Ellie Goulding,210853.0,0.682,0.795,-6.17,0.0367,0.0297,0.0391,0.131,0.78,120.008
1283,68rcszAg5pbVaXVvR7LFNh,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,69.0,2022-10-27T08:35:29Z,2012.0,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,2012-08-03,[],"Asaf Avidan,The Mojos,Wankelmut",215186.0,0.826,0.668,-6.329,0.0571,0.223,6.92e-05,0.167,0.534,118.99
1284,1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),68.0,2022-10-27T08:35:29Z,2012.0,Battle Scars (with Guy Sebastian),2012-09-25,[],"Lupe Fiasco,Guy Sebastian",250320.0,0.517,0.811,-4.526,0.286,0.186,0.0,0.105,0.494,168.269
1285,5wEreUfwxZxWnEol61ulIi,Born To Die,68.0,2022-10-27T08:35:29Z,2012.0,Born To Die,2012-01-01,[],Lana Del Rey,286253.0,0.393,0.634,-6.629,0.0378,0.2,0.000166,0.198,0.395,85.767
1286,6D60klaHqbCl9ySc8VcRss,Stronger (What Doesn't Kill You),68.0,2022-10-27T08:35:29Z,2012.0,Stronger (What Doesn't Kill You),2011-10-24,[],Kelly Clarkson,221946.0,0.562,0.939,-4.282,0.0475,0.046,0.0,0.112,0.684,116.044
1287,4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),68.0,2022-10-27T08:35:29Z,2012.0,Let's Go (feat. Ne-Yo),2012-10-29,[],"Calvin Harris,Ne-Yo",232800.0,0.71,0.882,-2.932,0.0595,0.00777,0.00771,0.294,0.875,128.016
1288,4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,68.0,2022-10-27T08:35:29Z,2012.0,Take a Walk,2012-07-23,[],Passion Pit,264493.0,0.566,0.755,-5.526,0.0368,0.0338,0.0,0.315,0.445,101.006
